"MessageId","LaunchTime","Title","Content","StudentId"
"1532","0000-00-00 00:00:00"," and he got so little for them.  Shame.""",""" Isnt that crazy?  Some of those lines are so iconic","195"
"1533","0000-00-00 00:00:00"," it is basically nothing.. Did you know George Luc",""" I agree","633"
"1534","0000-00-00 00:00:00"," didnt she receive an editing award too?""",""" Yeah","1147"
"1535","0000-00-00 00:00:00"," Me too. Did you know Linkin Park played 324 conce"," She got an award for editing!! I think she made an important contribution.. good job","157"
"1536","0000-00-00 00:00:00"," Wow that is amazing. How did they have time to re"," She definitely changed some parts significantly.  It would have been far different without her.","681"
"1537","0000-00-00 00:00:00"," she did major changes.. and is interesting George",""" Yes","1032"
"1538","0000-00-00 00:00:00"," WOw that is amazing. Did you know ABBA turned dow"," Eminem has more oscars than George Lucas!  That is hard to believe!","507"
"1539","0000-00-00 00:00:00"," and he has won more awards than Leo Di Caprio",""" Wow","171"
"154","0000-00-00 00:00:00"," This reminds me of the extinct dodo bird. They we"," I don't see anything supporting or denying that theory so we would never know for sure. ","1281"
"1540","0000-00-00 00:00:00"," I wonder what they were all for.""",""" I didnt realized he had any at all","157"
"1541","0000-00-00 00:00:00"," best actor 3 times?""",""" Have to check!! Do you know who has won ","867"
"1542","0000-00-00 00:00:00"," That is too bad. DO you like Drake?"," Who?  Harrison Ford?","842"
"1543","0000-00-00 00:00:00"," what an accomplishment""",""" It is Daniel Day Lewis","653"
"1544","0000-00-00 00:00:00"," but I must go.  have a great night!""",""" It really is!  It has been great chatting","314"
"1545","0000-00-00 00:00:00",""" Yes pretty recent"," You do the same!!","1010"
"1546","0000-00-00 00:00:00",""" Yeah better late than never I guess for him"," Government is fascinating. It seems so different the world over yet there are common threads in every type. ","1468"
"1547","0000-00-00 00:00:00"," others",""" I agree. Some governments try to help","1188"
"1548","0000-00-00 00:00:00"," Yes his name is Aubrey Drake Graham and he is Can"," So true. I wonder what america would look like if we had a PM instead of a president. A PM seems to be held more accountable for their actions. ","626"
"1549","0000-00-00 00:00:00"," Yeah. Did you know the beat for Hotline Bling is "," True. Much easier to remove. Australia's PM position isn't in the constitution and exists only through custom. That seems strange to me. Not in the Constitution?","626"
"155","0000-00-00 00:00:00"," but only one ? For all the universe ? It does not",""" Yeah","1022"
"1550","0000-00-00 00:00:00",""" Did not know that"," Australia's constitution is weird though. It doesn't protect the people as much like an american one does. ","482"
"1551","0000-00-00 00:00:00"," It is the song WHy can;t we live together?"," I did not know that. Number 10 Downing Street has a cat with a title! I wonder how many other government headquarters have animals like that.","1453"
"1552","0000-00-00 00:00:00"," Nice. Did you know he was in Degrassi?"," With all the historic buildings in the UK I could see why they need one. Older structures like that tend to attract rodents. ","91"
"1553","0000-00-00 00:00:00",""" Did not know that"," Is one cat enough though? Might need a support staff.","820"
"1554","0000-00-00 00:00:00",""" Same here"," Right? lol. I wonder if you can meet the cat if you tour the offices?","471"
"1555","0000-00-00 00:00:00",""" Hello there"," The cat doesn't take visitors without an appointment.","1359"
"1556","0000-00-00 00:00:00",""" Nope. More of a TV watcher. But know a little ab"," I could see the cat being involved in a lot of the pranks the UK officials seem to play on each other. ","705"
"1557","0000-00-00 00:00:00"," the PM gives you a silver cup to celebrate. Too m",""" When you turn 100 in japan","1076"
"1558","0000-00-00 00:00:00",""" They say age 25. I'm guessing that he may have r"," That would be one way to cut the costs. How many people are turning 100 that it is costing enough to have to find a cheaper solution? Talk about a healthy society. ","1170"
"1559","0000-00-00 00:00:00"," but the gov't can't afford it! Are you a fan of J",""" Yeah. Celebrating a centennial is cool","1205"
"156","0000-00-00 00:00:00"," Very cool. Pigeons are very pretty birds."," There is only one sun that warms earth and all other planets so why not just one electron? ","934"
"1560","0000-00-00 00:00:00",""" Absolutely. I'd say the guy found his calling in"," I find him very interesting. He is one of those chameleon actors that you never watch and go Oh that's Johnny Depp he sort of absorbs the character. ","1185"
"1561","0000-00-00 00:00:00",""" No"," Johnny  is producing and maybe starring in a biopic about  Dr. Seuss. I would be interested in that.","659"
"1562","0000-00-00 00:00:00",""" Yes"," I think he would make a fantastic Dr. Seuss Look what an amazing job he did with willy wonka. I think the creepy edge he gave to the character was perfect. ","266"
"1563","0000-00-00 00:00:00"," but he made it work.""",""" He is really dedicated to his craft. Edward Scissorhands was an odd film","1179"
"1564","0000-00-00 00:00:00",""" No. As I mentioned"," That whole movie was just weird. He might be a strange man but he seems to really have a good heart. ","1415"
"1565","0000-00-00 00:00:00",""" No thats not one that I have seen before"," I know that he often visits children in the hospital dressed up as a pirate.","1066"
"1566","0000-00-00 00:00:00",""" It was"," He seems to really be an animal lover too. ","1053"
"1567","0000-00-00 00:00:00"," I don't like slashers but like some like World Wa",""" Many people like to watch horror films","1041"
"1568","0000-00-00 00:00:00"," I even watched the first """"Nosferatu"""" movie - no",""" oh yes","728"
"1569","0000-00-00 00:00:00"," based on the book by Bram Stoker.  They say if yo",""" That one is a  classic","401"
"157","0000-00-00 00:00:00"," the water you drink",""" Because an electron is part of matter","1043"
"1570","0000-00-00 00:00:00",""" Agreed. Sorry"," I always loved horror movies... they work good on Your imagination ;)","640"
"1571","0000-00-00 00:00:00"," guess why?""",""" They are good for your health as well","480"
"1572","0000-00-00 00:00:00",""" If you want to see more of the Gaines couples wo"," Horrors good for Your health ? You poop more often ? I don't know ;)","571"
"1573","0000-00-00 00:00:00"," that or have a heart attack",""" Ha","1302"
"1574","0000-00-00 00:00:00"," than maybe",""" I mean if the movie really scares You","1249"
"1575","0000-00-00 00:00:00"," thats why I like other forms of cinema.  Do you k",""" I can't imagine not being scared watching a horror movie","675"
"1576","0000-00-00 00:00:00"," it's just hundreds of pictures with sound in the ",""" well sure","485"
"1577","0000-00-00 00:00:00"," we have done some stupid things in our past treat",""" The art is making them look good with the right music and sound to tell a story.  Do youknow the guy who pioneered the use of the wide angle lens won aan oscar but was not a citizen until '43 and illegally married a white woman because he was Chinese American","1423"
"1578","0000-00-00 00:00:00"," that means he broke the law... there was no legal",""" I mean I wouldn't say it's stupid... if he was here illegally","780"
"1579","0000-00-00 00:00:00"," the law he broke was marrying a white woman becau",""" He was her and became a citizen","1467"
"158","0000-00-00 00:00:00"," Oh yeah! I pick up a racket and hit the net when "," It makes sense when you put it that way but in terms of that universe size the electron could be very big.","157"
"1580","0000-00-00 00:00:00"," I did not get that. So he came it legally ? and h",""" ahhh","1261"
"1581","0000-00-00 00:00:00"," prior to that it was considered illegal.  No woma",""" His marriage did not become legal until 1948","503"
"1582","0000-00-00 00:00:00"," The film was sure a block buster.  Apparently Den"," There will always be issues with race... but we're getting there...","1493"
"1583","0000-00-00 00:00:00"," Supporting his training at Oxford."," I like the fantasy escape from all of our problems we find at the box office.  I guess others do to since Tom Hanks has made over 8.5 billion.","566"
"1584","0000-00-00 00:00:00"," he was always very talented",""" I mean good for him","194"
"1585","0000-00-00 00:00:00","  I did love Forest Gump",""" I haven't seen anything new in a long time","588"
"1586","0000-00-00 00:00:00"," no I didn't know that. I have a beef with Disney ",""" lol","405"
"1587","0000-00-00 00:00:00"," not that was a waste of money.""",""" I prefer the original 3 from my childhood in the 70's.  Hopefully they learn something from their flops like Treasure planet","1303"
"1588","0000-00-00 00:00:00"," technicians... nothing would stop them...""",""" yes. just because its Disney and it has to be ok for kids ? make a division for adults and start making decent movies... You have the budget","720"
"1589","0000-00-00 00:00:00"," The earth covered mostly with water in the form o"," I think they have a separate division but can't remember what it is called.  I'm not sure I'd like to see the name Disney on a film like Silence of the Lambs though.","424"
"159","0000-00-00 00:00:00"," Nice!  Did you know that polo shirts were invente"," Maybe they did mean to say that our universe is contained in an electron in another universe ?","1064"
"1590","0000-00-00 00:00:00",""" Could be.  But if they don't have any they won't"," Why not... it was a great movie. Classic. but I see what You 're saying. No I mean make movies like Star Wars for a little bit mature audience... don't focus on 6year olds because there are millions of 60 year old wanted to see how the story continues...","596"
"1591","0000-00-00 00:00:00"," Do you read non-fiction? It's fascinating stuff."," We never get to see the rebuilding of the galaxy and having Leia and Han's son kill Han and be bad was a stupid thing to do.","277"
"1592","0000-00-00 00:00:00",""" I have read quite a bit.  I like Grisham and Cla"," it was a poor choice yes. and the way they showed Luke was not to my liking either...","791"
"1593","0000-00-00 00:00:00"," at his age and experience he should be evolving m",""" They made him seem like he regressed into some kind of whiney baby","793"
"1594","0000-00-00 00:00:00"," he should be leading everybody to defeat Siths OR",""" That's my point exactly ! He was Vader's son ! Son of a person born out of force.. in my mind","837"
"1595","0000-00-00 00:00:00"," and why have Han's son be so bad",""" It was so frustrating and annoying.  Vader's turn to the bright side at the end should have affirmed him and gave him deterination to continue","1498"
"1596","0000-00-00 00:00:00"," I agree.  Education should continue through one's"," I think they are preparing a twist of action nobody is suspecting but I think it's in a bad taste. I personally think Han Solo lives ;)","1234"
